VideoID,label
1925,a1d1 f4f3 d1d3 b4b3 d3d4 f6d6
1926,d8d3 f5g3 d3g3 h6e6 b7c8 f4f6 b2b4 f6f5 a3c2
1927,h7h6 d5b3 h8f8 e2d1 f8g8 e3d4
1928,d4e4 b5d7 e4e3 a1d1 e3e8
1929,
1930,e7g5 c6c7 f1f7
1931,d6f8 h8h7 f8c5 h7g7 d5g8 g7f7 g2f1 d7b6 f3f6
1932,f4f7 f8e7 f3g1 c7b6 a1d1 c6c5 f7g6 b6c6 c3c4
1933,b7e7 a5c7 c8c7 e2b5 e7e4 d2d6 e4f4 f2g2
1934,a3b2 h7h6 d6b7 e6f5 b2c1 e3e2
1935,e8f7 h1h2 f7e8 c1a3
1936,c7c6 a3d6 h7g7 d6e7 c6g6 e7f8 g7g8 f4f5 g6a6
1937,b2b4 a7a6 g1f3 b7b5
1938,b1h1 f3g2 a1b1 e5f3 b1d1 g3g5 d1a1 g5h5
1939,b3g3 c8b7 a3a1 b7g2 e1d1
1940,e2g4 b8a8 a1b1 a8d8 e7f5 d8b8 g4g5
1941,b1c2 b6c6 h1h2 e3f1 c2d1
1942,g7g6 c2g2 g8c4 g2g6 c4b3 g6d6
1943,g4h4 g5g4 f3g4 g3h4 c7d8 h4e1
1944,e2e3 f2d1 e3g3 c2c5 b1d2 c7c6 g3g5 f7f5 h1h2
1945,g5f6 c3b3 d6c4 d2e4 f8e7 c1e3 c4b2 g1f3 e5d4
1946,g4e4 b5e2 e4g4 b2a3 g3g2 d4a4 h6f4 e2d3 g4g3
1947,g5h3 d5d4 b3g8 b1f5 e1f1 h8h7 e2d1 b4a2
1948,e7c6 d1d2 a4b3 h3g3 c6b8 a3a4 d6f5 g3g4
1949,f1g2 b5b4 e3b6 a7b6 g4d4 h8h4 d5b6 e7b7
1950,f7e8 a1a2 g8h8 f3d2 g6g5 b4c5 d7d6 a2a1
1951,c5e7 a2b1 e7g5 b1c2 g5d8 h1h2
1952,d3b1 f2h2 h7b7 a5a6 b7b4 f3e3
1953,d7d6 f1d3 b7b8 h2a2 b8c8 d3b1
1954,h8b8 g1g5 b8e8 g5g8 a8a7 f3f4
1955,h2f3 e3f3 c6d6 a5d8 d7e8 f5c5 d6d8 c5c6
1956,h1h4 e8e7 h4h1 e7e8 b5c6
1957,a6c6 a8b7 b4b2 d7g4 c6c7 b7h1 b2b8 g4f5
1958,h6h5 f4e3 d8d6 d1b1 b6b5 h2g2 d6d7 f2g1 e7e8
1959,c7d8 a3b2 d3b5 e2c2 b5d3 g7h8n
1960,b8d8 f8f7 d8f8 f7g6 f8d8 a6a7 d8d6 d5c4
1961,e8f7 a1a4 h6h8 g3e4 b8a6 e4g5 f7g7 c6d6
1962,d1d2 c5d4 a5b3 e8c7 b3d4
1963,g2f3 d7e7 e2d2 b8b7 d2d3
1964,e1f2 c2d3 f3e4 d5c5 e2g1 d3c4 a3c2
1965,e3e1 a5a4 c1d1 a8b8 d1e2 g7c7 e1g1 h2h1b
1966,c3c4 g7a7 e3e4 a6c8 e1h1 a7b7
1967,a8c8 c6c8 h7h6 g2h3 g6g7 c8c7 g7f6
1968,g2g3 e4c3 a2a3 f6d5 e1d2
1969,g1e2 h6f8 d1b1 g8h6 b1b3 e6f6
1970,c5d6 a8a6 h3h2 g8h6 b2c3 e7e8 d6e7
1971,d3e2 g7f6 c1a2 e8c8 h3f3
1972,h3g4 c4a2 g4h3 e7d8 c1d2
1973,f4f8 h2h3 f8g7 f2e2 d8d7 f3d2
1974,h8d8 d7c7 e2a6 f7e6 d8g8 e6d5 f6e7 f5f4 e7d8
1975,a5d5 b6b5 h3f5 d8b8 d3e4 c7c6 f5g6
1976,f3f5 f7e8 f5h5 b6g6 f8c5 b4d2 a3a2 d2b4
1977,a8b8 a2a3 b8b6 c2e3 b6b5 h6f8 a6c5 e3c2 c8a6
1978,b8c6 d3d4 e5d6 e4d5 e8f8 e1e2 c6d4
1979,b7b8 h1h2 b6d6 f8g6 a7c8 c7c3
1980,b3h3 a4e8 d2e1 e8a4 g1e2 a5a8 h3e3
1981,e2d2 h5g4 e4c6 a8b8 c5e6 d4c3 d1c1 b6b5
1982,d1d6 b5c4 d6f4 h5f5 f4e3 c7c6 e6d8 f7e8 f1h3
1983,e5e4 a8b8 a7a6 d1e1 c6a7 g2g4 a7b5
1984,f1g2 f8e7 g2b7 c7d6 e2e4 a8a7 b5c5
1985,e1g1 h7g6 c4e5 c8d7 c1a3 c6a5 b3b2 g6g4
1986,d5e7 c1h6 b3d3 f1g2 c8a6 h2h1
1987,e1d2 e7e5 h5g4 c4b3 g4e6 d8d7 d2e1 e8d8
1988,d6d5 g2f1 d5e6 h3g3 e6d5 f1c4 d5c5 g3f4 c5c4
1989,c3a1 a4a5 f8e7 f1g1 h7h6 h1h2 b7d5 d2f3
1990,e8b5 e7d6 b5d7 e5d3 c1c2 a6a5 d7c6 d3c1 c2d1
1991,h6f4 d5d2 c7e6 c3g3 b6d4
1992,h2h3 b7b6 c7e7 a7e7 a1a2 e6g4 e3e4 g7g6 g5e6
1993,f1e1 f8e8 c5c2 e2d1 g1f1 a8a7 f1h1
1994,f1g2 d8c7 g3e4 c4f7 h2h3 h7h6
1995,d1c1 f5e3 b2b4 e3d5 e2e3 c5b4 h3h4 h8f8
1996,b1d2 c8c6 a1d1 c6d5 f1d3 d5c4 d1b1
1997,h7h8 f8a8 h8b8 a8a6 b1a1 g5g6 a1f1
1998,d6e7 e2e3 g8f6 g1e2 e7d6 h3h4 d6e7 e2f4 b8c6
1999,h6h5 d5c6 b7c6 e5d6 e1a5 a3b2 c6f3
